,SITE,TRANSECT,REPLICATE,SIZE_MM,NUM_AO,AREA,YEAR,MONTH,DATE,RECORD_ID
6665,IVEE,1,A,70.0,0,300,2018,8,2018-08-21,5368
5734,IVEE,8,A,84.0,0,300,2018,8,2018-08-21,5369
5733,IVEE,8,A,72.0,0,300,2018,8,2018-08-21,5370
5732,IVEE,7,D,83.0,0,300,2018,8,2018-08-21,5371
6669,IVEE,1,C,76.0,0,300,2018,8,2018-08-21,5372
2750,IVEE,8,D,84.0,0,300,2018,8,2018-08-21,5373
8128,IVEE,2,A,78.0,0,300,2018,8,2018-08-21,5374
7410,IVEE,2,A,78.0,0,300,2018,8,2018-08-21,5375
7797,IVEE,6,B,81.0,0,300,2018,8,2018-08-21,5376
7796,IVEE,6,B,65.0,0,300,2018,8,2018-08-21,5377
7795,IVEE,6,B,60.0,0,300,2018,8,2018-08-21,5378
7794,IVEE,6,A,90.0,0,300,2018,8,2018-08-21,5379
7793,IVEE,6,A,80.0,0,300,2018,8,2018-08-21,5380
7792,IVEE,6,A,72.0,0,300,2018,8,2018-08-21,5381
7791,IVEE,6,A,70.0,0,300,2018,8,2018-08-21,5382
7790,IVEE,5,A,83.0,0,300,2018,8,2018-08-21,5383
7789,IVEE,5,A,81.0,0,300,2018,8,2018-08-21,5384
7788,IVEE,5,A,78.0,0,300,2018,8,2018-08-21,5385
7787,IVEE,5,A,72.0,0,300,2018,8,2018-08-21,5386
7786,IVEE,5,A,62.0,0,300,2018,8,2018-08-21,5387
7785,IVEE,3,D,92.0,0,300,2018,8,2018-08-21,5388
7784,IVEE,3,D,85.0,0,300,2018,8,2018-08-21,5389
7783,IVEE,3,D,72.0,0,300,2018,8,2018-08-21,5390
7782,IVEE,3,D,68.0,0,300,2018,8,2018-08-21,5391
7407,IVEE,1,C,78.0,0,300,2018,8,2018-08-21,5392
7408,IVEE,1,D,85.0,0,300,2018,8,2018-08-21,5393
7409,IVEE,2,A,75.0,0,300,2018,8,2018-08-21,5394
7781,IVEE,3,D,65.0,0,300,2018,8,2018-08-21,5395
7411,IVEE,2,A,85.0,0,300,2018,8,2018-08-21,5396
7412,IVEE,2,C,75.0,0,300,2018,8,2018-08-21,5397
7413,IVEE,2,C,90.0,0,300,2018,8,2018-08-21,5398
7414,IVEE,3,A,70.0,0,300,2018,8,2018-08-21,5399
7415,IVEE,3,A,88.0,0,300,2018,8,2018-08-21,5400
7416,IVEE,3,B,60.0,0,300,2018,8,2018-08-21,5401
7417,IVEE,3,B,85.0,0,300,2018,8,2018-08-21,5402
7418,IVEE,3,C,75.0,0,300,2018,8,2018-08-21,5403
7419,IVEE,3,C,83.0,0,300,2018,8,2018-08-21,5404
7798,IVEE,6,B,84.0,0,300,2018,8,2018-08-21,5405
7420,IVEE,3,C,92.0,0,300,2018,8,2018-08-21,5406
7799,IVEE,6,B,90.0,0,300,2018,8,2018-08-21,5407
7801,IVEE,6,C,75.0,0,300,2018,8,2018-08-21,5408
8822,IVEE,7,B,85.0,0,300,2018,8,2018-08-21,5409
8821,IVEE,7,B,62.0,0,300,2018,8,2018-08-21,5410
8820,IVEE,6,C,84.0,0,300,2018,8,2018-08-21,5411
8819,IVEE,6,C,72.0,0,300,2018,8,2018-08-21,5412
8818,IVEE,6,C,70.0,0,300,2018,8,2018-08-21,5413
8817,IVEE,6,B,85.0,0,300,2018,8,2018-08-21,5414
8816,IVEE,6,B,75.0,0,300,2018,8,2018-08-21,5415
8815,IVEE,6,B,70.0,0,300,2018,8,2018-08-21,5416
8814,IVEE,3,C,90.0,0,300,2018,8,2018-08-21,5417
8813,IVEE,3,C,78.0,0,300,2018,8,2018-08-21,5418
8812,IVEE,3,B,80.0,0,300,2018,8,2018-08-21,5419
8811,IVEE,3,B,78.0,0,300,2018,8,2018-08-21,5420
8810,IVEE,3,B,68.0,0,300,2018,8,2018-08-21,5421
8809,IVEE,3,A,80.0,0,300,2018,8,2018-08-21,5422
8808,IVEE,3,A,68.0,0,300,2018,8,2018-08-21,5423
8418,IVEE,3,A,68.0,0,300,2018,8,2018-08-21,5424
8419,IVEE,3,A,80.0,0,300,2018,8,2018-08-21,5425
8420,IVEE,3,B,68.0,0,300,2018,8,2018-08-21,5426
8421,IVEE,3,B,78.0,0,300,2018,8,2018-08-21,5427
7807,IVEE,7,D,65.0,0,300,2018,8,2018-08-21,5428
7806,IVEE,7,C,78.0,0,300,2018,8,2018-08-21,5429
8628,IVEE,7,C,70.0,0,300,2018,8,2018-08-21,5430
8627,IVEE,7,B,85.0,0,300,2018,8,2018-08-21,5431
8626,IVEE,7,B,62.0,0,300,2018,8,2018-08-21,5432
8625,IVEE,6,C,84.0,0,300,2018,8,2018-08-21,5433
7805,IVEE,7,C,62.0,0,300,2018,8,2018-08-21,5434
7804,IVEE,7,B,65.0,0,300,2018,8,2018-08-21,5435
7803,IVEE,6,D,62.0,0,300,2018,8,2018-08-21,5436
7802,IVEE,6,C,88.0,0,300,2018,8,2018-08-21,5437
7800,IVEE,6,B,95.0,0,300,2018,8,2018-08-21,5438
8823,IVEE,7,C,70.0,0,300,2018,8,2018-08-21,5439
7421,IVEE,3,D,62.0,0,300,2018,8,2018-08-21,5440
7423,IVEE,3,D,68.0,0,300,2018,8,2018-08-21,5441
7772,IVEE,2,C,90.0,0,300,2018,8,2018-08-21,5442
7771,IVEE,2,C,75.0,0,300,2018,8,2018-08-21,5443
7770,IVEE,2,A,85.0,0,300,2018,8,2018-08-21,5444
7769,IVEE,2,A,78.0,0,300,2018,8,2018-08-21,5445
7768,IVEE,2,A,75.0,0,300,2018,8,2018-08-21,5446
7767,IVEE,1,D,85.0,0,300,2018,8,2018-08-21,5447
8624,IVEE,6,C,72.0,0,300,2018,8,2018-08-21,5448
8623,IVEE,6,C,70.0,0,300,2018,8,2018-08-21,5449
8622,IVEE,6,B,85.0,0,300,2018,8,2018-08-21,5450
8621,IVEE,6,B,75.0,0,300,2018,8,2018-08-21,5451
8620,IVEE,6,B,70.0,0,300,2018,8,2018-08-21,5452
8619,IVEE,3,C,90.0,0,300,2018,8,2018-08-21,5453
8618,IVEE,3,C,78.0,0,300,2018,8,2018-08-21,5454
8617,IVEE,3,B,80.0,0,300,2018,8,2018-08-21,5455
8616,IVEE,3,B,78.0,0,300,2018,8,2018-08-21,5456
8615,IVEE,3,B,68.0,0,300,2018,8,2018-08-21,5457
8614,IVEE,3,A,80.0,0,300,2018,8,2018-08-21,5458
8613,IVEE,3,A,68.0,0,300,2018,8,2018-08-21,5459
7766,IVEE,1,C,78.0,0,300,2018,8,2018-08-21,5460
8422,IVEE,3,B,80.0,0,300,2018,8,2018-08-21,5461
8423,IVEE,3,C,78.0,0,300,2018,8,2018-08-21,5462
8424,IVEE,3,C,90.0,0,300,2018,8,2018-08-21,5463
8425,IVEE,6,B,70.0,0,300,2018,8,2018-08-21,5464
8426,IVEE,6,B,75.0,0,300,2018,8,2018-08-21,5465
8427,IVEE,6,B,85.0,0,300,2018,8,2018-08-21,5466
8428,IVEE,6,C,70.0,0,300,2018,8,2018-08-21,5467
8433,IVEE,7,C,70.0,0,300,2018,8,2018-08-21,5468
8432,IVEE,7,B,85.0,0,300,2018,8,2018-08-21,5469
8431,IVEE,7,B,62.0,0,300,2018,8,2018-08-21,5470
7773,IVEE,3,A,70.0,0,300,2018,8,2018-08-21,5471
7422,IVEE,3,D,65.0,0,300,2018,8,2018-08-21,5472
7774,IVEE,3,A,88.0,0,300,2018,8,2018-08-21,5473
7776,IVEE,3,B,85.0,0,300,2018,8,2018-08-21,5474
7424,IVEE,3,D,72.0,0,300,2018,8,2018-08-21,5475
7425,IVEE,3,D,85.0,0,300,2018,8,2018-08-21,5476
7426,IVEE,3,D,92.0,0,300,2018,8,2018-08-21,5477
7427,IVEE,5,A,62.0,0,300,2018,8,2018-08-21,5478
7428,IVEE,5,A,72.0,0,300,2018,8,2018-08-21,5479
7429,IVEE,5,A,78.0,0,300,2018,8,2018-08-21,5480
7430,IVEE,5,A,81.0,0,300,2018,8,2018-08-21,5481
7431,IVEE,5,A,83.0,0,300,2018,8,2018-08-21,5482
7432,IVEE,6,A,70.0,0,300,2018,8,2018-08-21,5483
7433,IVEE,6,A,72.0,0,300,2018,8,2018-08-21,5484
7434,IVEE,6,A,80.0,0,300,2018,8,2018-08-21,5485
7435,IVEE,6,A,90.0,0,300,2018,8,2018-08-21,5486
7436,IVEE,6,B,60.0,0,300,2018,8,2018-08-21,5487
7437,IVEE,6,B,65.0,0,300,2018,8,2018-08-21,5488
7438,IVEE,6,B,81.0,0,300,2018,8,2018-08-21,5489
7439,IVEE,6,B,84.0,0,300,2018,8,2018-08-21,5490
7440,IVEE,6,B,90.0,0,300,2018,8,2018-08-21,5491
7441,IVEE,6,B,95.0,0,300,2018,8,2018-08-21,5492
7442,IVEE,6,C,75.0,0,300,2018,8,2018-08-21,5493
7443,IVEE,6,C,88.0,0,300,2018,8,2018-08-21,5494
7444,IVEE,6,D,62.0,0,300,2018,8,2018-08-21,5495
7445,IVEE,7,B,65.0,0,300,2018,8,2018-08-21,5496
7446,IVEE,7,C,62.0,0,300,2018,8,2018-08-21,5497
7447,IVEE,7,C,78.0,0,300,2018,8,2018-08-21,5498
7448,IVEE,7,D,65.0,0,300,2018,8,2018-08-21,5499
7780,IVEE,3,D,62.0,0,300,2018,8,2018-08-21,5500
7779,IVEE,3,C,92.0,0,300,2018,8,2018-08-21,5501
7778,IVEE,3,C,83.0,0,300,2018,8,2018-08-21,5502
7777,IVEE,3,C,75.0,0,300,2018,8,2018-08-21,5503
7775,IVEE,3,B,60.0,0,300,2018,8,2018-08-21,5504
8430,IVEE,6,C,84.0,0,300,2018,8,2018-08-21,5505
8429,IVEE,6,C,72.0,0,300,2018,8,2018-08-21,5506
9466,IVEE,3,C,65.0,0,300,2018,8,2018-08-21,5507
8140,IVEE,3,D,65.0,0,300,2018,8,2018-08-21,5508
8141,IVEE,3,D,68.0,0,300,2018,8,2018-08-21,5509
9679,IVEE,3,B,72.0,0,300,2018,8,2018-08-21,5510
8142,IVEE,3,D,72.0,0,300,2018,8,2018-08-21,5511
8143,IVEE,3,D,85.0,0,300,2018,8,2018-08-21,5512
9639,IVEE,3,B,72.0,0,300,2018,8,2018-08-21,5513
8144,IVEE,3,D,92.0,0,300,2018,8,2018-08-21,5514
8145,IVEE,5,A,62.0,0,300,2018,8,2018-08-21,5515
8146,IVEE,5,A,72.0,0,300,2018,8,2018-08-21,5516
9571,IVEE,6,C,85.0,0,300,2018,8,2018-08-21,5517
9570,IVEE,6,A,85.0,0,300,2018,8,2018-08-21,5518
9569,IVEE,5,A,80.0,0,300,2018,8,2018-08-21,5519
9568,IVEE,3,C,70.0,0,300,2018,8,2018-08-21,5520
9567,IVEE,3,C,65.0,0,300,2018,8,2018-08-21,5521
9566,IVEE,3,A,85.0,0,300,2018,8,2018-08-21,5522
9565,IVEE,3,A,72.0,0,300,2018,8,2018-08-21,5523
9564,IVEE,3,A,60.0,0,300,2018,8,2018-08-21,5524
8147,IVEE,5,A,78.0,0,300,2018,8,2018-08-21,5525
8148,IVEE,5,A,81.0,0,300,2018,8,2018-08-21,5526
8149,IVEE,5,A,83.0,0,300,2018,8,2018-08-21,5527
9470,IVEE,6,C,85.0,0,300,2018,8,2018-08-21,5528
9469,IVEE,6,A,85.0,0,300,2018,8,2018-08-21,5529
9468,IVEE,5,A,80.0,0,300,2018,8,2018-08-21,5530
9467,IVEE,3,C,70.0,0,300,2018,8,2018-08-21,5531
9465,IVEE,3,A,85.0,0,300,2018,8,2018-08-21,5532
9464,IVEE,3,A,72.0,0,300,2018,8,2018-08-21,5533
9463,IVEE,3,A,60.0,0,300,2018,8,2018-08-21,5534
9719,IVEE,3,B,72.0,0,300,2018,8,2018-08-21,5535
8139,IVEE,3,D,62.0,0,300,2018,8,2018-08-21,5536
8138,IVEE,3,C,92.0,0,300,2018,8,2018-08-21,5537
9759,IVEE,3,B,72.0,0,300,2018,8,2018-08-21,5538
8127,IVEE,2,A,75.0,0,300,2018,8,2018-08-21,5539
8129,IVEE,2,A,85.0,0,300,2018,8,2018-08-21,5540
8130,IVEE,2,C,75.0,0,300,2018,8,2018-08-21,5541
8131,IVEE,2,C,90.0,0,300,2018,8,2018-08-21,5542
10253,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5543
10241,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5544
10229,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5545
10217,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5546
10205,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5547
10193,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5548
10181,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5549
10169,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5550
10157,IVEE,3,C,72.0,0,300,2018,8,2018-08-21,5551
8150,IVEE,6,A,70.0,0,300,2018,8,2018-08-21,5552
10035,IVEE,3,C,85.0,0,300,2018,8,2018-08-21,5553
9983,IVEE,3,C,85.0,0,300,2018,8,2018-08-21,5554
9957,IVEE,3,C,85.0,0,300,2018,8,2018-08-21,5555
9931,IVEE,3,C,85.0,0,300,2018,8,2018-08-21,5556
9905,IVEE,3,C,85.0,0,300,2018,8,2018-08-21,5557
9879,IVEE,3,C,85.0,0,300,2018,8,2018-08-21,5558
8132,IVEE,3,A,70.0,0,300,2018,8,2018-08-21,5559
8133,IVEE,3,A,88.0,0,300,2018,8,2018-08-21,5560
9839,IVEE,3,B,72.0,0,300,2018,8,2018-08-21,5561
8134,IVEE,3,B,60.0,0,300,2018,8,2018-08-21,5562
8135,IVEE,3,B,85.0,0,300,2018,8,2018-08-21,5563
9799,IVEE,3,B,72.0,0,300,2018,8,2018-08-21,5564
8136,IVEE,3,C,75.0,0,300,2018,8,2018-08-21,5565
8137,IVEE,3,C,83.0,0,300,2018,8,2018-08-21,5566
10009,IVEE,3,C,85.0,0,300,2018,8,2018-08-21,5567
8126,IVEE,1,D,85.0,0,300,2018,8,2018-08-21,5568
8151,IVEE,6,A,72.0,0,300,2018,8,2018-08-21,5569
9369,IVEE,6,C,85.0,0,300,2018,8,2018-08-21,5570
9160,IVEE,3,A,60.0,0,300,2018,8,2018-08-21,5571
8152,IVEE,6,A,80.0,0,300,2018,8,2018-08-21,5572
8160,IVEE,6,C,75.0,0,300,2018,8,2018-08-21,5573
8161,IVEE,6,C,88.0,0,300,2018,8,2018-08-21,5574
8162,IVEE,6,D,62.0,0,300,2018,8,2018-08-21,5575
8163,IVEE,7,B,65.0,0,300,2018,8,2018-08-21,5576
8164,IVEE,7,C,62.0,0,300,2018,8,2018-08-21,5577
8165,IVEE,7,C,78.0,0,300,2018,8,2018-08-21,5578
8166,IVEE,7,D,65.0,0,300,2018,8,2018-08-21,5579
9018,IVEE,7,C,70.0,0,300,2018,8,2018-08-21,5580
9017,IVEE,7,B,85.0,0,300,2018,8,2018-08-21,5581
9016,IVEE,7,B,62.0,0,300,2018,8,2018-08-21,5582
9015,IVEE,6,C,84.0,0,300,2018,8,2018-08-21,5583
9014,IVEE,6,C,72.0,0,300,2018,8,2018-08-21,5584
9013,IVEE,6,C,70.0,0,300,2018,8,2018-08-21,5585
9012,IVEE,6,B,85.0,0,300,2018,8,2018-08-21,5586
9011,IVEE,6,B,75.0,0,300,2018,8,2018-08-21,5587
9010,IVEE,6,B,70.0,0,300,2018,8,2018-08-21,5588
9009,IVEE,3,C,90.0,0,300,2018,8,2018-08-21,5589
9008,IVEE,3,C,78.0,0,300,2018,8,2018-08-21,5590
9007,IVEE,3,B,80.0,0,300,2018,8,2018-08-21,5591
9006,IVEE,3,B,78.0,0,300,2018,8,2018-08-21,5592
9005,IVEE,3,B,68.0,0,300,2018,8,2018-08-21,5593
9004,IVEE,3,A,80.0,0,300,2018,8,2018-08-21,5594
9003,IVEE,3,A,68.0,0,300,2018,8,2018-08-21,5595
9161,IVEE,3,A,72.0,0,300,2018,8,2018-08-21,5596
9162,IVEE,3,A,85.0,0,300,2018,8,2018-08-21,5597
8159,IVEE,6,B,95.0,0,300,2018,8,2018-08-21,5598
9164,IVEE,3,C,70.0,0,300,2018,8,2018-08-21,5599
9368,IVEE,6,A,85.0,0,300,2018,8,2018-08-21,5600
9367,IVEE,5,A,80.0,0,300,2018,8,2018-08-21,5601
9366,IVEE,3,C,70.0,0,300,2018,8,2018-08-21,5602
9365,IVEE,3,C,65.0,0,300,2018,8,2018-08-21,5603
9364,IVEE,3,A,85.0,0,300,2018,8,2018-08-21,5604
9363,IVEE,3,A,72.0,0,300,2018,8,2018-08-21,5605
9362,IVEE,3,A,60.0,0,300,2018,8,2018-08-21,5606
8153,IVEE,6,A,90.0,0,300,2018,8,2018-08-21,5607
8154,IVEE,6,B,60.0,0,300,2018,8,2018-08-21,5608
9163,IVEE,3,C,65.0,0,300,2018,8,2018-08-21,5609
9268,IVEE,6,C,85.0,0,300,2018,8,2018-08-21,5610
9267,IVEE,6,A,85.0,0,300,2018,8,2018-08-21,5611
9266,IVEE,5,A,80.0,0,300,2018,8,2018-08-21,5612
8155,IVEE,6,B,65.0,0,300,2018,8,2018-08-21,5613
8158,IVEE,6,B,90.0,0,300,2018,8,2018-08-21,5614
9165,IVEE,5,A,80.0,0,300,2018,8,2018-08-21,5615
9166,IVEE,6,A,85.0,0,300,2018,8,2018-08-21,5616
9167,IVEE,6,C,85.0,0,300,2018,8,2018-08-21,5617
9265,IVEE,3,C,70.0,0,300,2018,8,2018-08-21,5618
8157,IVEE,6,B,84.0,0,300,2018,8,2018-08-21,5619
8125,IVEE,1,C,78.0,0,300,2018,8,2018-08-21,5620
9261,IVEE,3,A,60.0,0,300,2018,8,2018-08-21,5621
9262,IVEE,3,A,72.0,0,300,2018,8,2018-08-21,5622
9263,IVEE,3,A,85.0,0,300,2018,8,2018-08-21,5623
9264,IVEE,3,C,65.0,0,300,2018,8,2018-08-21,5624
8156,IVEE,6,B,81.0,0,300,2018,8,2018-08-21,5625
5769,MOHK,3,D,62.0,0,300,2018,8,2018-08-22,5626
5768,MOHK,3,A,72.0,0,300,2018,8,2018-08-22,5627
5766,MOHK,3,A,65.0,0,300,2018,8,2018-08-22,5628
5765,CARP,6,D,84.0,0,300,2018,8,2018-08-22,5629
5764,CARP,5,D,72.0,0,300,2018,8,2018-08-22,5630
5763,CARP,5,C,77.0,0,300,2018,8,2018-08-22,5631
5762,CARP,5,C,75.0,0,300,2018,8,2018-08-22,5632
5767,MOHK,3,A,70.0,0,300,2018,8,2018-08-22,5633
8170,CARP,3,B,74.0,0,300,2018,8,2018-08-22,5634
8169,CARP,3,B,55.0,0,300,2018,8,2018-08-22,5635
8176,CARP,5,B,70.0,0,300,2018,8,2018-08-22,5636
8175,CARP,4,B,68.0,0,300,2018,8,2018-08-22,5637
8167,CARP,2,C,72.0,0,300,2018,8,2018-08-22,5638
8174,CARP,4,B,65.0,0,300,2018,8,2018-08-22,5639
8173,CARP,3,C,80.0,0,300,2018,8,2018-08-22,5640
8168,CARP,2,D,70.0,0,300,2018,8,2018-08-22,5641
8171,CARP,3,C,75.0,0,300,2018,8,2018-08-22,5642
5770,MOHK,3,D,75.0,0,300,2018,8,2018-08-22,5643
8172,CARP,3,C,78.0,0,300,2018,8,2018-08-22,5644
2789,CARP,2,C,86.0,0,300,2018,8,2018-08-22,5645
8435,CARP,2,C,68.0,0,300,2018,8,2018-08-22,5646
9572,CARP,3,B,78.0,0,300,2018,8,2018-08-22,5647
9473,CARP,3,C,83.0,0,300,2018,8,2018-08-22,5648
9472,CARP,3,B,83.0,0,300,2018,8,2018-08-22,5649
9471,CARP,3,B,78.0,0,300,2018,8,2018-08-22,5650
9372,CARP,3,C,83.0,0,300,2018,8,2018-08-22,5651
9371,CARP,3,B,83.0,0,300,2018,8,2018-08-22,5652
9370,CARP,3,B,78.0,0,300,2018,8,2018-08-22,5653
9271,CARP,3,C,83.0,0,300,2018,8,2018-08-22,5654
9270,CARP,3,B,83.0,0,300,2018,8,2018-08-22,5655
9269,CARP,3,B,78.0,0,300,2018,8,2018-08-22,5656
9170,CARP,3,C,83.0,0,300,2018,8,2018-08-22,5657
9573,CARP,3,B,83.0,0,300,2018,8,2018-08-22,5658
9169,CARP,3,B,83.0,0,300,2018,8,2018-08-22,5659
9026,CARP,3,C,82.0,0,300,2018,8,2018-08-22,5660
9025,CARP,3,B,85.0,0,300,2018,8,2018-08-22,5661
9024,CARP,3,B,82.0,0,300,2018,8,2018-08-22,5662
9023,CARP,3,B,76.0,0,300,2018,8,2018-08-22,5663
9022,CARP,3,B,65.0,0,300,2018,8,2018-08-22,5664
9021,CARP,3,B,60.0,0,300,2018,8,2018-08-22,5665
9020,CARP,2,C,68.0,0,300,2018,8,2018-08-22,5666
9019,CARP,2,C,65.0,0,300,2018,8,2018-08-22,5667
8831,CARP,3,C,82.0,0,300,2018,8,2018-08-22,5668
8830,CARP,3,B,85.0,0,300,2018,8,2018-08-22,5669
8829,CARP,3,B,82.0,0,300,2018,8,2018-08-22,5670
9168,CARP,3,B,78.0,0,300,2018,8,2018-08-22,5671
9574,CARP,3,C,83.0,0,300,2018,8,2018-08-22,5672
9640,CARP,3,B,75.0,0,300,2018,8,2018-08-22,5673
9641,CARP,3,B,80.0,0,300,2018,8,2018-08-22,5674
2943,CARP,9,D,78.0,0,300,2018,8,2018-08-22,5675
2944,CARP,9,D,79.0,0,300,2018,8,2018-08-22,5676
2945,MOHK,3,A,74.0,0,300,2018,8,2018-08-22,5677
2946,MOHK,3,B,,0,300,2018,8,2018-08-22,5678
2947,MOHK,3,C,55.0,0,300,2018,8,2018-08-22,5679
2948,MOHK,3,C,62.0,0,300,2018,8,2018-08-22,5680
2949,MOHK,3,C,78.0,0,300,2018,8,2018-08-22,5681
2950,MOHK,3,D,60.0,0,300,2018,8,2018-08-22,5682
2951,MOHK,3,D,63.0,0,300,2018,8,2018-08-22,5683
2952,MOHK,3,D,64.0,0,300,2018,8,2018-08-22,5684
2953,MOHK,3,D,65.0,0,300,2018,8,2018-08-22,5685
2954,MOHK,3,D,66.0,0,300,2018,8,2018-08-22,5686
2955,MOHK,3,D,72.0,0,300,2018,8,2018-08-22,5687
2956,MOHK,3,D,78.0,0,300,2018,8,2018-08-22,5688
2957,MOHK,3,D,85.0,0,300,2018,8,2018-08-22,5689
9841,CARP,3,B,80.0,0,300,2018,8,2018-08-22,5690
9840,CARP,3,B,75.0,0,300,2018,8,2018-08-22,5691
9801,CARP,3,B,80.0,0,300,2018,8,2018-08-22,5692
9800,CARP,3,B,75.0,0,300,2018,8,2018-08-22,5693
9761,CARP,3,B,80.0,0,300,2018,8,2018-08-22,5694
9760,CARP,3,B,75.0,0,300,2018,8,2018-08-22,5695
9721,CARP,3,B,80.0,0,300,2018,8,2018-08-22,5696
9720,CARP,3,B,75.0,0,300,2018,8,2018-08-22,5697
9681,CARP,3,B,80.0,0,300,2018,8,2018-08-22,5698
9680,CARP,3,B,75.0,0,300,2018,8,2018-08-22,5699
8828,CARP,3,B,76.0,0,300,2018,8,2018-08-22,5700
8827,CARP,3,B,65.0,0,300,2018,8,2018-08-22,5701
8826,CARP,3,B,60.0,0,300,2018,8,2018-08-22,5702
8825,CARP,2,C,68.0,0,300,2018,8,2018-08-22,5703
6774,CARP,5,A,75.0,0,300,2018,8,2018-08-22,5704
6775,CARP,5,B,67.0,0,300,2018,8,2018-08-22,5705
6776,CARP,5,B,69.0,0,300,2018,8,2018-08-22,5706
6777,CARP,5,B,73.0,0,300,2018,8,2018-08-22,5707
5761,CARP,5,C,74.0,0,300,2018,8,2018-08-22,5708
6778,CARP,5,B,77.0,0,300,2018,8,2018-08-22,5709
6779,CARP,5,C,70.0,0,300,2018,8,2018-08-22,5710
6780,CARP,5,C,74.0,0,300,2018,8,2018-08-22,5711
6781,CARP,5,C,75.0,0,300,2018,8,2018-08-22,5712
6782,CARP,5,C,77.0,0,300,2018,8,2018-08-22,5713
6783,CARP,5,D,72.0,0,300,2018,8,2018-08-22,5714
6784,CARP,6,D,84.0,0,300,2018,8,2018-08-22,5715
6785,MOHK,3,A,65.0,0,300,2018,8,2018-08-22,5716
6786,MOHK,3,A,70.0,0,300,2018,8,2018-08-22,5717
6787,MOHK,3,A,72.0,0,300,2018,8,2018-08-22,5718
6788,MOHK,3,D,62.0,0,300,2018,8,2018-08-22,5719
6789,MOHK,3,D,75.0,0,300,2018,8,2018-08-22,5720
2941,CARP,9,D,66.0,0,300,2018,8,2018-08-22,5721
2790,CARP,2,C,102.0,0,300,2018,8,2018-08-22,5722
8441,CARP,3,C,82.0,0,300,2018,8,2018-08-22,5723
8440,CARP,3,B,85.0,0,300,2018,8,2018-08-22,5724
8439,CARP,3,B,82.0,0,300,2018,8,2018-08-22,5725
8438,CARP,3,B,76.0,0,300,2018,8,2018-08-22,5726
8437,CARP,3,B,65.0,0,300,2018,8,2018-08-22,5727
8436,CARP,3,B,60.0,0,300,2018,8,2018-08-22,5728
6773,CARP,5,A,73.0,0,300,2018,8,2018-08-22,5729
8434,CARP,2,C,65.0,0,300,2018,8,2018-08-22,5730
6772,CARP,5,A,70.0,0,300,2018,8,2018-08-22,5731
6770,CARP,4,B,70.0,0,300,2018,8,2018-08-22,5732
8824,CARP,2,C,65.0,0,300,2018,8,2018-08-22,5733
8636,CARP,3,C,82.0,0,300,2018,8,2018-08-22,5734
8635,CARP,3,B,85.0,0,300,2018,8,2018-08-22,5735
8634,CARP,3,B,82.0,0,300,2018,8,2018-08-22,5736
8633,CARP,3,B,76.0,0,300,2018,8,2018-08-22,5737
8632,CARP,3,B,65.0,0,300,2018,8,2018-08-22,5738
8631,CARP,3,B,60.0,0,300,2018,8,2018-08-22,5739
8630,CARP,2,C,68.0,0,300,2018,8,2018-08-22,5740
8629,CARP,2,C,65.0,0,300,2018,8,2018-08-22,5741
6754,CARP,1,B,73.0,0,300,2018,8,2018-08-22,5742
6755,CARP,1,C,72.0,0,300,2018,8,2018-08-22,5743
6756,CARP,1,D,72.0,0,300,2018,8,2018-08-22,5744
6757,CARP,2,C,62.0,0,300,2018,8,2018-08-22,5745
6758,CARP,2,C,70.0,0,300,2018,8,2018-08-22,5746
6759,CARP,3,A,76.0,0,300,2018,8,2018-08-22,5747
6760,CARP,3,A,82.0,0,300,2018,8,2018-08-22,5748
6761,CARP,3,B,56.0,0,300,2018,8,2018-08-22,5749
6762,CARP,3,B,58.0,0,300,2018,8,2018-08-22,5750
6763,CARP,3,B,70.0,0,300,2018,8,2018-08-22,5751
6764,CARP,3,B,72.0,0,300,2018,8,2018-08-22,5752
6765,CARP,3,C,65.0,0,300,2018,8,2018-08-22,5753
6766,CARP,4,A,68.0,0,300,2018,8,2018-08-22,5754
6767,CARP,4,A,80.0,0,300,2018,8,2018-08-22,5755
6768,CARP,4,A,83.0,0,300,2018,8,2018-08-22,5756
6769,CARP,4,A,85.0,0,300,2018,8,2018-08-22,5757
6771,CARP,4,B,74.0,0,300,2018,8,2018-08-22,5758
5760,CARP,5,C,70.0,0,300,2018,8,2018-08-22,5759
2942,CARP,9,D,72.0,0,300,2018,8,2018-08-22,5760
5758,CARP,5,B,73.0,0,300,2018,8,2018-08-22,5761
2878,CARP,5,D,69.0,0,300,2018,8,2018-08-22,5762
2879,CARP,5,D,75.0,0,300,2018,8,2018-08-22,5763
2880,CARP,5,D,81.0,0,300,2018,8,2018-08-22,5764
2881,CARP,6,A,97.0,0,300,2018,8,2018-08-22,5765
2882,CARP,6,B,70.0,0,300,2018,8,2018-08-22,5766
2883,CARP,6,B,77.0,0,300,2018,8,2018-08-22,5767
2884,CARP,6,B,79.0,0,300,2018,8,2018-08-22,5768
